*Fold,Track,F-Measure,Cemgil,Goto,McKinney P-score,CMLc,CMLt,AMLc,AMLt,D (bits)
0,beat_mck_000000,79.2200,61.2270,45.0000,83.6720,51.6680,70.4820,64.8160,88.2140,2.1585
0,beat_mck_000001,21.6070,15.7390,0.0000,17.7240,0.4628,1.1398,74.5110,80.1250,2.3002
0,beat_mck_000002,54.7580,41.0870,7.5000,66.9790,27.7630,54.6980,31.6090,61.8620,1.1913
0,beat_mck_000003,61.0870,46.5090,25.0000,66.5890,37.3560,44.5810,62.1850,71.8310,1.9136
0,beat_mck_000004,58.4100,42.9710,12.5000,53.0140,12.5910,13.8200,90.4810,93.4650,2.2475
0,beat_mck_000005,52.6460,40.8720,25.0000,55.9750,20.2120,28.8140,28.5710,41.7030,1.8932
0,beat_mck_000006,21.4630,16.2990,0.0000,20.2040,0.8594,1.4844,74.2970,84.2970,2.0714
0,beat_mck_000007,57.2800,40.8180,10.0000,58.7570,13.2390,25.6160,35.7380,62.8090,2.0000
0,beat_mck_000008,74.3530,55.8510,35.0000,78.0350,46.7290,59.7940,69.0040,85.9000,2.1115
0,beat_mck_000009,79.7300,60.6120,52.5000,86.7190,57.6040,72.8120,74.6880,92.0310,2.6085
0,beat_mck_000010,61.2350,44.9860,17.5000,56.9780,13.4110,20.2490,47.7710,73.0800,2.0671
0,beat_mck_000011,52.0360,38.6570,5.0000,53.2920,7.4416,12.0040,56.7660,75.7870,1.9082
0,beat_mck_000012,80.8580,61.5140,47.5000,83.9290,50.9820,68.0360,69.3300,89.5540,2.2855
0,beat_mck_000013,47.8990,35.8820,5.0000,47.7060,6.5956,10.8800,26.1000,43.9450,1.4602
0,beat_mck_000014,33.6460,25.0130,0.0000,37.8200,0.6865,2.8246,0.9702,3.5159,1.2670
0,beat_mck_000015,62.0760,46.1900,5.0000,60.8900,11.6100,25.9750,47.7540,80.0420,1.7874
0,beat_mck_000016,26.1090,18.9640,0.0000,32.1280,0.1724,0.3448,1.6737,2.7082,1.5953
0,beat_mck_000017,63.8910,48.2180,40.0000,68.9240,36.8120,50.3900,38.0380,53.1730,2.1049
0,beat_mck_000018,80.2550,60.8360,42.5000,80.2710,40.8670,59.6710,68.8050,90.9430,2.1697
0,beat_mck_000019,63.1960,48.3170,35.0000,69.2600,40.1780,50.3430,43.8230,55.5890,1.6503
0,beat_mck_000020,30.0160,21.2460,7.5000,49.1980,9.0825,16.3030,30.6980,46.9710,1.1763
0,beat_mck_000021,15.3900,11.7020,0.0000,40.0060,0.4464,1.1397,12.4880,21.3490,0.9556
0,beat_mck_000022,48.0720,34.6830,20.0000,54.5190,16.9110,27.4880,17.4390,29.5180,1.6937
